BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
P000099,HON. ED PASTOR,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717430,DESKTOP SOLUTIONS INC
P000604,HON. DONALD PAYNE JR,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,707050,DESKTOP SOLUTIONS INC
P000604,HON. DONALD PAYNE JR,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712122,DESKTOP SOLUTIONS INC
P000604,HON. DONALD PAYNE JR,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717835,DESKTOP SOLUTIONS INC
P000593,HON. ED PERLMUTTER,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,706707,DESKTOP SOLUTIONS INC
P000593,HON. ED PERLMUTTER,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711808,DESKTOP SOLUTIONS INC
P000593,HON. ED PERLMUTTER,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717522,DESKTOP SOLUTIONS INC
P000595,HON. GARY C. PETERS,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712287,DESKTOP SOLUTIONS INC
P000595,HON. GARY C. PETERS,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718000,DESKTOP SOLUTIONS INC
P000608,HON. SCOTT H. PETERS,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712123,DESKTOP SOLUTIONS INC
P000608,HON. SCOTT H. PETERS,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717836,DESKTOP SOLUTIONS INC
P000597,HON. CHELLIE PINGREE,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711686,DESKTOP SOLUTIONS INC
P000597,HON. CHELLIE PINGREE,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717398,DESKTOP SOLUTIONS INC
P000607,HON. MARK POCAN,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711985,DESKTOP SOLUTIONS INC
P000607,HON. MARK POCAN,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717698,DESKTOP SOLUTIONS INC
P000592,HON. TED POE,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711695,DESKTOP SOLUTIONS INC
P000592,HON. TED POE,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717408,DESKTOP SOLUTIONS INC
P000602,HON. MIKE POMPEO,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712482,DESKTOP SOLUTIONS INC
P000602,HON. MIKE POMPEO,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718190,DESKTOP SOLUTIONS INC
P000591,HON. TOM PRICE,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,706694,DESKTOP SOLUTIONS INC
P000591,HON. TOM PRICE,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711796,DESKTOP SOLUTIONS INC
P000591,HON. TOM PRICE,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717510,DESKTOP SOLUTIONS INC
R000578,HON. DAVID G. REICHERT,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,706729,DESKTOP SOLUTIONS INC
R000578,HON. DAVID G. REICHERT,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711826,DESKTOP SOLUTIONS INC
R000578,HON. DAVID G. REICHERT,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717540,DESKTOP SOLUTIONS INC
R000586,HON. JAMES B. RENACCI,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712605,DESKTOP SOLUTIONS INC
R000586,HON. JAMES B. RENACCI,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718312,DESKTOP SOLUTIONS INC
R000588,HON. CEDRIC L. RICHMOND,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,706674,DESKTOP SOLUTIONS INC
R000588,HON. CEDRIC L. RICHMOND,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711777,DESKTOP SOLUTIONS INC
R000588,HON. CEDRIC L. RICHMOND,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717491,DESKTOP SOLUTIONS INC
R000589,HON. E. SCOTT RIGELL,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,706513,DESKTOP SOLUTIONS INC
R000589,HON. E. SCOTT RIGELL,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711645,DESKTOP SOLUTIONS INC
R000589,HON. E. SCOTT RIGELL,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717356,DESKTOP SOLUTIONS INC
R000591,HON. MARTHA ROBY,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712399,DESKTOP SOLUTIONS INC
R000591,HON. MARTHA ROBY,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718109,DESKTOP SOLUTIONS INC
R000582,HON. DAVID P. ROE,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,707105,DESKTOP SOLUTIONS INC
R000582,HON. DAVID P. ROE,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712178,DESKTOP SOLUTIONS INC
R000582,HON. DAVID P. ROE,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717890,DESKTOP SOLUTIONS INC
R000395,HON. HAROLD ROGERS,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711866,DESKTOP SOLUTIONS INC
R000395,HON. HAROLD ROGERS,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717580,DESKTOP SOLUTIONS INC
R000575,HON. MIKE ROGERS,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,707313,DESKTOP SOLUTIONS INC
R000575,HON. MIKE ROGERS,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712389,DESKTOP SOLUTIONS INC
R000575,HON. MIKE ROGERS,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718099,DESKTOP SOLUTIONS INC
R000409,HON. DANA ROHRABACHER,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711767,DESKTOP SOLUTIONS INC
R000409,HON. DANA ROHRABACHER,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717481,DESKTOP SOLUTIONS INC
R000592,HON. TODD ROKITA,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711643,DESKTOP SOLUTIONS INC
R000592,HON. TODD ROKITA,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717354,DESKTOP SOLUTIONS INC
R000580,HON. PETER J. ROSKAM,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711664,DESKTOP SOLUTIONS INC
R000580,HON. PETER J. ROSKAM,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717376,DESKTOP SOLUTIONS INC
R000487,HON. EDWARD R. ROYCE,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,707058,DESKTOP SOLUTIONS INC
R000487,HON. EDWARD R. ROYCE,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712130,DESKTOP SOLUTIONS INC
R000487,HON. EDWARD R. ROYCE,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717843,DESKTOP SOLUTIONS INC
R000576,HON. C. A. DUTCH RUPPERSBERGER,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,706760,DESKTOP SOLUTIONS INC
R000576,HON. C. A. DUTCH RUPPERSBERGER,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711850,DESKTOP SOLUTIONS INC
R000576,HON. C. A. DUTCH RUPPERSBERGER,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717564,DESKTOP SOLUTIONS INC
S000018,HON. MATT SALMON,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711730,DESKTOP SOLUTIONS INC
S000018,HON. MATT SALMON,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717443,DESKTOP SOLUTIONS INC
S000051,HON. MARK SANFORD,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712965,DESKTOP SOLUTIONS INC
S000051,HON. MARK SANFORD,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718666,DESKTOP SOLUTIONS INC
S001168,HON. JOHN P. SARBANES,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,706611,DESKTOP SOLUTIONS INC
S001168,HON. JOHN P. SARBANES,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711732,DESKTOP SOLUTIONS INC
S001168,HON. JOHN P. SARBANES,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717445,DESKTOP SOLUTIONS INC
S001150,HON. ADAM B. SCHIFF,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711887,DESKTOP SOLUTIONS INC
S001150,HON. ADAM B. SCHIFF,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717600,DESKTOP SOLUTIONS INC
S001190,HON. BRADLEY S. SCHNEIDER,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712124,DESKTOP SOLUTIONS INC
S001190,HON. BRADLEY S. SCHNEIDER,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717837,DESKTOP SOLUTIONS INC
S001179,HON. AARON SCHOCK,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711666,DESKTOP SOLUTIONS INC
S001179,HON. AARON SCHOCK,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717378,DESKTOP SOLUTIONS INC
S001162,HON. ALLYSON Y. SCHWARTZ,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,706708,DESKTOP SOLUTIONS INC
S001162,HON. ALLYSON Y. SCHWARTZ,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711809,DESKTOP SOLUTIONS INC
S001162,HON. ALLYSON Y. SCHWARTZ,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717523,DESKTOP SOLUTIONS INC
S001183,HON. DAVID SCHWEIKERT,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712129,DESKTOP SOLUTIONS INC
S001183,HON. DAVID SCHWEIKERT,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717842,DESKTOP SOLUTIONS INC
S001189,HON. AUSTIN SCOTT,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711719,DESKTOP SOLUTIONS INC
S001189,HON. AUSTIN SCOTT,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717432,DESKTOP SOLUTIONS INC
S000248,HON. JOSE E. SERRANO,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712142,DESKTOP SOLUTIONS INC
S000248,HON. JOSE E. SERRANO,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717855,DESKTOP SOLUTIONS INC
S001185,HON. TERRI A. SEWELL,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,708008,DESKTOP SOLUTIONS INC
S001185,HON. TERRI A. SEWELL,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,713104,DESKTOP SOLUTIONS INC
S001185,HON. TERRI A. SEWELL,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718803,DESKTOP SOLUTIONS INC
S000364,HON. JOHN SHIMKUS,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,707382,DESKTOP SOLUTIONS INC
S000364,HON. JOHN SHIMKUS,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712461,DESKTOP SOLUTIONS INC
S000364,HON. JOHN SHIMKUS,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718169,DESKTOP SOLUTIONS INC
S000510,HON. ADAM SMITH,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712609,DESKTOP SOLUTIONS INC
S000510,HON. ADAM SMITH,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718316,DESKTOP SOLUTIONS INC
S001172,HON. ADRIAN SMITH,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711700,DESKTOP SOLUTIONS INC
S001172,HON. ADRIAN SMITH,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717413,DESKTOP SOLUTIONS INC
S000522,HON. CHRISTOPHER H. SMITH,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712936,DESKTOP SOLUTIONS INC
S000522,HON. CHRISTOPHER H. SMITH,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718637,DESKTOP SOLUTIONS INC
S000583,HON. LAMAR SMITH,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711781,DESKTOP SOLUTIONS INC
S000583,HON. LAMAR SMITH,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717495,DESKTOP SOLUTIONS INC
S001188,HON. MARLIN A. STUTZMAN,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712424,DESKTOP SOLUTIONS INC
S001188,HON. MARLIN A. STUTZMAN,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,718133,DESKTOP SOLUTIONS INC
S001193,HON. ERIC SWALWELL,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712125,DESKTOP SOLUTIONS INC
S001193,HON. ERIC SWALWELL,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717838,DESKTOP SOLUTIONS INC
T000472,HON. MARK TAKANO,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711782,DESKTOP SOLUTIONS INC
T000472,HON. MARK TAKANO,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717496,DESKTOP SOLUTIONS INC
T000467,HON. GLENN THOMPSON,2014Q1,OTHER SERVICES,16-Jan,DESKTOP SOLUTIONS INC,1/1/14,1/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,707019,DESKTOP SOLUTIONS INC
T000467,HON. GLENN THOMPSON,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,712092,DESKTOP SOLUTIONS INC
T000467,HON. GLENN THOMPSON,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717805,DESKTOP SOLUTIONS INC
T000470,HON. SCOTT R. TIPTON,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711669,DESKTOP SOLUTIONS INC
T000470,HON. SCOTT R. TIPTON,2014Q1,OTHER SERVICES,16-Mar,DESKTOP SOLUTIONS INC,3/1/14,3/31/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,717381,DESKTOP SOLUTIONS INC
T000468,HON. DINA TITUS,2014Q1,OTHER SERVICES,16-Feb,DESKTOP SOLUTIONS INC,2/1/14,2/28/14,TECHNOLOGY SERVICE CONTRACTS,"$ 1,885.00",2014,AP,Accounts payable,711918,DESKTOP SOLUTIONS INC
