BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
Y000065,HON. TED S. YOHO,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$38.33,2014,GL,General ledger,MNT0045337,
S000480,HON. LOUISE SLAUGHTER,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/20/14,MAINTENANCE / REPAIRS,$39.29,2014,GL,General ledger,MNT0037022,
C001093,HON. DOUG COLLINS,2014Q2,EQUIPMENT,30-Apr,,4/21/14,4/30/14,MAINTENANCE / REPAIRS,$40.00,2014,GL,General ledger,MNT0038717,
H001065,HON. GEORGE HOLDING,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/10/14,MAINTENANCE / REPAIRS,$41.56,2014,GL,General ledger,MNT0037878,
D000619,HON. RODNEY DAVIS,2014Q1,EQUIPMENT,31-Mar,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$42.50,2014,GL,General ledger,MNT0037878,
P000265,HON. THOMAS E. PETRI,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/12/14,MAINTENANCE / REPAIRS,$42.75,2014,GL,General ledger,MNT0037022,
B001248,HON. MICHAEL C. BURGESS,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/6/14,MAINTENANCE / REPAIRS,$43.72,2014,GL,General ledger,MNT0044488,
B001284,HON. SUSAN W. BROOKS,2014Q2,EQUIPMENT,30-Apr,,3/25/14,3/31/14,MAINTENANCE / REPAIRS,$44.26,2014,GL,General ledger,MNT0038717,
C001096,HON. KEVIN CRAMER,2014Q2,EQUIPMENT,30-Apr,,4/24/14,4/30/14,MAINTENANCE / REPAIRS,$44.33,2014,GL,General ledger,MNT0038717,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$44.69,FISCAL YEAR 2014,GL,General ledger,MNT0036218,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$44.69,FISCAL YEAR 2014,GL,General ledger,MNT0037022,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$44.69,FISCAL YEAR 2014,GL,General ledger,MNT0037878,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$44.69,FISCAL YEAR 2014,GL,General ledger,MNT0038717,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$44.69,FISCAL YEAR 2014,GL,General ledger,MNT0039410,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$44.69,FISCAL YEAR 2014,GL,General ledger,MNT0040194,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$44.69,FISCAL YEAR 2014,GL,General ledger,MNT0042817,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,30-Sep,,9/30/14,9/30/14,MAINTENANCE / REPAIRS,$44.69,FISCAL YEAR 2014,GL,General ledger,GLA0042878,
,OFFICE OF GENERAL COUNSEL,2014Q1,EQUIPMENT,28-Feb,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$45.40,FISCAL YEAR 2014,GL,General ledger,MNT0037022,
D000617,HON. SUZAN K. DELBENE,2014Q3,EQUIPMENT,29-Aug,,6/24/14,6/30/14,MAINTENANCE / REPAIRS,$45.73,2014,GL,General ledger,MNT0041893,
,SUPPLIES AND MATERIALS,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/7/14,MAINTENANCE / REPAIRS,$45.73,FISCAL YEAR 2015,GL,General ledger,MNT0044488,
L000569,HON. BLAINE LUETKEMEYER,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$46.00,2014,GL,General ledger,MNT0040194,
L000569,HON. BLAINE LUETKEMEYER,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$46.00,2014,GL,General ledger,MNT0041095,
L000569,HON. BLAINE LUETKEMEYER,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$46.00,2014,GL,General ledger,MNT0041893,
L000569,HON. BLAINE LUETKEMEYER,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$46.00,2014,GL,General ledger,MNT0042817,
L000569,HON. BLAINE LUETKEMEYER,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$46.00,2014,GL,General ledger,MNT0043720,
L000569,HON. BLAINE LUETKEMEYER,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$46.00,2014,GL,General ledger,MNT0044488,
L000569,HON. BLAINE LUETKEMEYER,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$46.00,2014,GL,General ledger,MNT0045337,
C000714,"HON. JOHN CONYERS, JR.",2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/18/14,MAINTENANCE / REPAIRS,$46.08,2014,GL,General ledger,MNT0044488,
N000015,HON. RICHARD R. NEAL,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0036218,
N000015,HON. RICHARD R. NEAL,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0037022,
N000015,HON. RICHARD R. NEAL,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0037878,
N000015,HON. RICHARD R. NEAL,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0038717,
N000015,HON. RICHARD R. NEAL,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0039410,
N000015,HON. RICHARD R. NEAL,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0040194,
N000015,HON. RICHARD R. NEAL,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0041095,
N000015,HON. RICHARD R. NEAL,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0041893,
N000015,HON. RICHARD R. NEAL,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0042817,
N000015,HON. RICHARD R. NEAL,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$46.75,2014,GL,General ledger,MNT0043720,
L000567,HON. LEONARD LANCE,2014Q3,EQUIPMENT,29-Aug,,8/18/14,8/31/14,MAINTENANCE / REPAIRS,$47.19,2014,GL,General ledger,MNT0041893,
D000619,HON. RODNEY DAVIS,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$47.50,2014,GL,General ledger,MNT0036218,
G000566,HON. TREY GOWDY,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$47.67,2014,GL,General ledger,MNT0036218,
G000566,HON. TREY GOWDY,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$47.67,2014,GL,General ledger,MNT0037022,
G000566,HON. TREY GOWDY,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$47.67,2014,GL,General ledger,MNT0037878,
G000566,HON. TREY GOWDY,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$47.67,2014,GL,General ledger,MNT0038717,
G000566,HON. TREY GOWDY,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$47.67,2014,GL,General ledger,MNT0039410,
G000566,HON. TREY GOWDY,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$47.67,2014,GL,General ledger,MNT0040194,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$48.00,FISCAL YEAR 2014,GL,General ledger,MNT0036218,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$48.00,FISCAL YEAR 2014,GL,General ledger,MNT0037022,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$48.00,FISCAL YEAR 2014,GL,General ledger,MNT0037878,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$48.00,FISCAL YEAR 2014,GL,General ledger,MNT0038717,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$48.00,FISCAL YEAR 2014,GL,General ledger,MNT0039410,
C001097,HON. TONY CARDENAS,2014Q1,EQUIPMENT,31-Mar,,2/20/14,2/28/14,MAINTENANCE / REPAIRS,$48.21,2014,GL,General ledger,MNT0037878,
D000616,HON. SCOTT DESJARLAIS,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/25/14,MAINTENANCE / REPAIRS,$48.21,2014,GL,General ledger,MNT0037022,
T000472,HON. MARK TAKANO,2014Q1,EQUIPMENT,31-Mar,,2/20/14,2/28/14,MAINTENANCE / REPAIRS,$48.21,2014,GL,General ledger,MNT0037878,
B001285,HON. JULIA BROWNLEY,2014Q2,EQUIPMENT,30-Apr,,2/20/14,2/28/14,MAINTENANCE / REPAIRS,$48.21,2014,GL,General ledger,MNT0038717,
,SUPPLIES AND MATERIALS,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/15/14,MAINTENANCE / REPAIRS,$48.87,FISCAL YEAR 2015,GL,General ledger,MNT0043720,
C001101,HON. KATHERINE M. CLARK,2014Q2,EQUIPMENT,30-May,,5/1/14,5/19/14,MAINTENANCE / REPAIRS,$49.03,2014,GL,General ledger,MNT0039410,
A000210,HON. ROBERT E. ANDREWS,2014Q1,EQUIPMENT,28-Feb,,2/7/14,2/28/14,MAINTENANCE / REPAIRS,$50.09,2014,GL,General ledger,MNT0037022,
L000571,HON. CYNTHIA M. LUMMIS,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0036218,
L000571,HON. CYNTHIA M. LUMMIS,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0037022,
L000571,HON. CYNTHIA M. LUMMIS,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0037878,
L000571,HON. CYNTHIA M. LUMMIS,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0038717,
L000571,HON. CYNTHIA M. LUMMIS,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0039410,
L000571,HON. CYNTHIA M. LUMMIS,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0040194,
L000571,HON. CYNTHIA M. LUMMIS,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0041095,
L000571,HON. CYNTHIA M. LUMMIS,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0041893,
L000571,HON. CYNTHIA M. LUMMIS,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0042817,
L000571,HON. CYNTHIA M. LUMMIS,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0043720,
L000571,HON. CYNTHIA M. LUMMIS,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0044488,
L000571,HON. CYNTHIA M. LUMMIS,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$51.00,2014,GL,General ledger,MNT0045337,
C001068,HON. STEVE COHEN,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0036218,
C001068,HON. STEVE COHEN,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0037022,
C001068,HON. STEVE COHEN,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0037878,
C001063,HON. HENRY CUELLAR,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0036218,
C001063,HON. HENRY CUELLAR,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0037022,
C001063,HON. HENRY CUELLAR,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0037878,
C001068,HON. STEVE COHEN,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0038717,
C001068,HON. STEVE COHEN,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0039410,
C001068,HON. STEVE COHEN,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0040194,
C001063,HON. HENRY CUELLAR,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0038717,
C001063,HON. HENRY CUELLAR,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0039410,
C001063,HON. HENRY CUELLAR,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0040194,
C001068,HON. STEVE COHEN,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0041095,
C001068,HON. STEVE COHEN,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0041893,
C001068,HON. STEVE COHEN,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0042817,
C001063,HON. HENRY CUELLAR,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0041095,
C001063,HON. HENRY CUELLAR,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0041893,
C001063,HON. HENRY CUELLAR,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0042817,
C001068,HON. STEVE COHEN,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0043720,
C001068,HON. STEVE COHEN,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0044488,
C001068,HON. STEVE COHEN,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0045337,
C001063,HON. HENRY CUELLAR,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0043720,
C001063,HON. HENRY CUELLAR,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0044488,
C001063,HON. HENRY CUELLAR,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$52.00,2014,GL,General ledger,MNT0045337,
G000289,HON. BOB GOODLATTE,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0036218,
G000289,HON. BOB GOODLATTE,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0037022,
G000289,HON. BOB GOODLATTE,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0037878,
G000289,HON. BOB GOODLATTE,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0038717,
G000289,HON. BOB GOODLATTE,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0039410,
G000289,HON. BOB GOODLATTE,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0040194,
G000289,HON. BOB GOODLATTE,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0041095,
G000289,HON. BOB GOODLATTE,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0041893,
G000289,HON. BOB GOODLATTE,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0042817,
G000566,HON. TREY GOWDY,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0041095,
G000566,HON. TREY GOWDY,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0041893,
G000566,HON. TREY GOWDY,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0042817,
G000289,HON. BOB GOODLATTE,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0043720,
G000289,HON. BOB GOODLATTE,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0044488,
G000289,HON. BOB GOODLATTE,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0045337,
G000566,HON. TREY GOWDY,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0043720,
G000566,HON. TREY GOWDY,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0044488,
G000566,HON. TREY GOWDY,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$52.33,2014,GL,General ledger,MNT0045337,
A000055,HON. ROBERT B. ADERHOLT,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$53.75,2014,GL,General ledger,MNT0036218,
,VETERANS' AFFAIRS,2014Q3,EQUIPMENT,31-Jul,,7/23/14,7/31/14,MAINTENANCE / REPAIRS,$55.16,2014,GL,General ledger,MNT0041095,
,CLERK OF THE HOUSE,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0036218,
,CLERK OF THE HOUSE,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0037022,
,CLERK OF THE HOUSE,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0037878,
,CLERK OF THE HOUSE,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0038717,
,CLERK OF THE HOUSE,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0039410,
,CLERK OF THE HOUSE,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0040194,
,CLERK OF THE HOUSE,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0041095,
,CLERK OF THE HOUSE,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0041893,
,CLERK OF THE HOUSE,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2014,GL,General ledger,MNT0042817,
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2015,GL,General ledger,MNT0043720,
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2015,GL,General ledger,MNT0044488,
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$56.00,FISCAL YEAR 2015,GL,General ledger,MNT0045337,
R000582,HON. DAVID P. ROE,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0036218,
R000582,HON. DAVID P. ROE,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0037022,
R000582,HON. DAVID P. ROE,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0037878,
R000582,HON. DAVID P. ROE,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0038717,
R000582,HON. DAVID P. ROE,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0039410,
R000582,HON. DAVID P. ROE,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0040194,
R000582,HON. DAVID P. ROE,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/31/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0041095,
R000582,HON. DAVID P. ROE,2014Q3,EQUIPMENT,29-Aug,,8/1/14,8/31/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0041893,
R000582,HON. DAVID P. ROE,2014Q3,EQUIPMENT,30-Sep,,9/1/14,9/30/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0042817,
R000582,HON. DAVID P. ROE,2014Q4,EQUIPMENT,31-Oct,,10/1/14,10/31/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0043720,
R000582,HON. DAVID P. ROE,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0044488,
R000582,HON. DAVID P. ROE,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$57.00,2014,GL,General ledger,MNT0045337,
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,28-Nov,,11/1/14,11/30/14,MAINTENANCE / REPAIRS,$57.00,FISCAL YEAR 2015,GL,General ledger,MNT0044488,
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,31-Dec,,12/1/14,12/31/14,MAINTENANCE / REPAIRS,$57.00,FISCAL YEAR 2015,GL,General ledger,MNT0045337,
S000480,HON. LOUISE SLAUGHTER,2014Q3,EQUIPMENT,31-Jul,,7/1/14,7/28/14,MAINTENANCE / REPAIRS,$57.35,2014,GL,General ledger,MNT0041095,
M001192,HON. VANCE M. MCALLISTER,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$57.67,2014,GL,General ledger,MNT0036218,
M001192,HON. VANCE M. MCALLISTER,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,MAINTENANCE / REPAIRS,$57.67,2014,GL,General ledger,MNT0037022,
M001192,HON. VANCE M. MCALLISTER,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,MAINTENANCE / REPAIRS,$57.67,2014,GL,General ledger,MNT0037878,
M001192,HON. VANCE M. MCALLISTER,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,MAINTENANCE / REPAIRS,$57.67,2014,GL,General ledger,MNT0038717,
Y000033,HON. DON YOUNG,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,MAINTENANCE / REPAIRS,$57.91,2014,GL,General ledger,MNT0036218,
